,biomass,gas,hard_coal,hydro,other_fossil,other_renewable,solar,wind_onshore,CH -> AT,CZ -> AT,DE -> AT,HU -> AT,IT -> AT,SI -> AT,demand,AT -> CH,AT -> CZ,AT -> DE,AT -> HU,AT -> IT,AT -> SI,mismatch
0,316.0000007201406,71.0000001687297,150.00000035161793,3345.0000050578674,122.00000028736928,0.0,0.0,832.0000017452099,0.0,1351.4000032991635,3195.60000455468,0.0,46.000000108608155,0.0,7260.959853007106,910.400004554869,0.0,0.0,340.9100007883665,0.0,916.7301579430437,9.094947017729282e-13
1,316.0000007175021,70.00000016624105,149.00000034871195,3275.0000048668458,122.00000028694816,0.0,0.0,926.0000018961027,0.0,1226.1000029852053,3217.7000044902265,0.0,58.00000013448597,0.0,7147.463288666216,950.4800046688208,0.0,0.0,371.86000085125,0.0,889.9967217059826,4.547473508864641e-13
2,316.00000071523345,69.00000016377811,149.00000034817518,3167.0000046681284,122.0000002865846,0.0,0.0,692.0000014628937,0.0,1147.9000028401588,3244.8000044366436,0.0,82.00000018997918,0.0,6958.00000850398,921.8200046689602,0.0,0.0,346.0300007924522,0.0,763.8500011461825,4.547473508864641e-13
3,316.00000071680313,72.00000017088726,149.0000003485467,3160.0000047293756,122.00000028683628,0.0,0.0,453.00000100264896,0.0,1204.6000030267962,3035.700004325128,0.0,102.000000234418,0.0,6724.690009131656,767.2200038812441,0.0,0.0,312.7500007176597,0.0,809.6400011108813,-1.3642420526593924e-12
4,316.0000007176668,75.0000001779594,149.0000003487508,3330.0000049248447,122.0000002869745,0.0,0.0,321.0000007283747,0.0,1205.6000030455832,2977.000004324348,0.0,162.00000036326938,0.0,6841.850009831582,705.560003317775,0.0,0.0,318.4400007301145,0.0,791.7500010383015,-1.8189894035458565e-12
5,316.0000007186981,92.00000021770423,149.0000003489942,3357.000004998729,122.00000028713927,0.0,0.0,323.0000007337274,0.0,1169.9000029668573,3033.500004412018,0.0,186.00000041374287,0.0,6950.68001101175,582.3000021317413,0.0,0.0,387.4100008801059,0.0,828.0100010740131,-4.547473508864641e-13
6,316.00000072211986,93.0000002203505,149.0000003497991,3424.000005234529,122.00000028768392,0.0,8.000000019224803,332.0000007567541,0.0,1279.7000032826868,2917.8000049511334,0.0,194.00000043213348,0.0,7341.280013106676,388.45000119754485,0.0,0.0,366.2900008327521,0.0,739.4800011194419,6.821210263296962e-13
7,316.000000725551,86.00000020427373,149.0000003506022,3496.0000054949305,122.00000028822689,0.0,21.00000005037205,304.0000006992152,0.0,1321.5000033847732,2768.800004403133,0.0,173.00000038888768,0.0,7332.870013137011,261.45000074403276,0.0,0.0,432.2600009725968,0.0,730.720001136324,1.5916157281026244e-12
8,316.0000007281219,86.000000204477,149.00000035120138,3504.000005654955,122.00000028863172,0.0,66.00000015736046,276.00000063938984,0.0,1331.9000033767866,2904.1000046443364,0.0,188.00000042212218,0.0,7609.5065748325305,233.72000065006083,0.0,0.0,393.94000089714024,0.0,705.8334400876505,1.8189894035458565e-12
9,316.00000072985614,84.00000019990748,149.00000035160446,3526.0000057856055,122.00000028890392,0.0,125.00000029589242,337.0000007762872,0.0,1381.4000034850121,3208.7000050377474,0.0,210.00000047157585,0.0,7913.329051782134,402.73000124686183,0.0,0.0,372.63000085359795,0.0,770.4109635397983,-4.547473508864641e-13
10,316.0000007302378,81.0000001928703,149.00000035169293,3762.000006070689,122.00000028896365,0.0,169.0000003978798,523.0000011779865,0.0,1398.9000018636993,3279.700005121211,0.0,186.00000042141457,0.0,8272.986755212401,553.0700019226116,0.0,0.0,406.1800009304004,0.0,754.3632585512298,1.8189894035458565e-12
11,316.00000072934273,80.00000019045288,149.00000035148528,3741.00000598632,122.00000028882346,0.0,184.00000043205137,781.0000017004045,0.0,1269.200003143974,3378.3000051495574,0.0,170.00000038716183,0.0,8330.080013123405,739.3100031115875,0.0,0.0,406.0100009336572,0.0,715.1000011909233,4.547473508864641e-13
12,316.0000007288939,79.00000018806745,149.00000035138103,3698.000005910616,122.00000028875309,0.0,165.00000038828043,994.000002105633,0.0,1141.7000028034179,3288.5000049960595,0.0,183.00000041452603,0.0,8302.840012490615,775.7300035978478,0.0,0.0,436.70000099938255,0.0,620.9300010877814,0.0
